ID,AGE,Gender,NATIONALITY,RESIDENCE,TYPE_CLIENT,HasCrdCard,IsActiveMember,MARITAL_STATUS,ONLINE_ACTUAL_BAL,Account-AGE,Excited,ACCOUNT_OFFICER,Id
"31ED8FAC541CDE8B,70,female,TN,TN,PP,0,1,others,""€ 2162,96"",12,1,44,73DA7C155C32E6D109353A24A13272EE"
"31F07A7B1336411D,70,male,TN,TN,PP,1,0,others,""€ 1153,73"",13,1,4,89EB0EDD5EAE3BA4B824FF9852B442E1"
"320106586F921D8D,70,male,TN,TN,PP,0,0,MARIE,""€ 348,80"",27,1,38,E962CDE840EA5DCD0AF5F4C8D1DB1E37"
"320B5F494A29F106,70,male,TN,TN,PP,1,0,others,""€ 2,72"",31,0,25,F043841FB910FB5BA9334C8C08B3F57D"
"32144BD99B23FD85,70,female,TN,TN,PP,0,0,others,""€ 326,00"",27,0,57,C6A041248EBA1AC65ACC0A822A257B83"
"32243FB10892476A,70,male,TN,TN,PP,1,0,MARIE,""€ 495,73"",11,1,103,A4AA7B700ED9D2058A735EC8F25979CA"
"324909E6D894F1ED,70,male,TN,TN,PP,1,1,MARIE,""€ 768,27"",29,1,6,B36F07E084FF75282F7428C3EBD6CCBA"
"32535E0630372FDD,70,female,TN,TN,PP,1,1,MARIE,""-€ 171,32"",28,0,37,46C3BE91EB02E59EAFF27ACC828B79CE"
"32E2DE94D848985F,70,female,TN,TN,PP,0,1,others,""€ 692,35"",13,0,31,586A6C69A15E0D36F6D6EC6F5B83D449"
"32F09B5A38BF55F7,70,female,TN,TN,PP,1,1,others,""€ 9147,71"",13,0,5,0D9B9A6FEA862268EE667F81AEAE6845"
"33075CF6AA095B43,70,male,TN,TN,PP,0,1,MARIE,""€ 21,86"",17,1,20,1D67C2873CF2CE4BC67B708B99FB1C5B"
"331583B086BDDB43,70,female,TN,TN,PP,1,0,others,""€ 17,28"",13,0,71,910A92637142D8F8266ECD3FB27DA530"
"331A3980F40ABB29,70,female,TN,TN,PP,0,1,MARIE,""€ 5,97"",15,0,38,CD23B3FF53394A6734F1B88E22540AA2"
"332F6DBE963A971E,70,female,TN,TN,PP,1,0,others,""€ 1,46"",19,0,38,A05CECF3ACC132DB5EA4156C2FB8E209"
"3366C8BFA7366F06,70,female,TN,TN,PP,0,1,others,""€ 10,56"",11,1,37,98582057863910844B40D6732396B8CA"
"3393860BA54CCB9C,70,male,TN,TN,PP,1,0,others,""€ 2104,36"",24,1,45,537314EB5B4312AEA71458EDAF8A6DBF"
"33DE0B71725F5A04,70,female,TN,TN,PP,1,1,others,""€ 4067,61"",16,0,21,30964005D02B41AE57AC61D0D7F816E3"
"3403FDABA383D74B,70,female,TN,TN,PP,1,0,others,""€ 46355,04"",32,0,42,34CE113A3F142FEB38792E1A417EE222"
"3442BD69449536E7,70,male,TN,TN,PP,1,1,MARIE,""€ 811,22"",35,0,40,F8AF2403B358BC2915B2D3CC4CCCEE99"
"344E849701BEFE3D,70,male,TN,TN,PP,0,1,others,""€ 76,08"",28,1,18,DF834D7075E5C05880C1F99D50511E1F"
"348866C84DB8FDC4,70,female,TN,TN,PP,1,1,MARIE,""€ 565,96"",10,1,20,EF1B290CE0F826F4F4DE419308F5987D"
"3530F6395DDBDBF5,70,female,TN,TN,PP,1,0,others,""€ 568,13"",11,0,44,97009B1AE71CF22D24449A24C43F29FC"
"3549DD8EB4945CD6,70,male,TN,TN,PP,0,1,MARIE,""€ 28635,73"",11,0,136,A915B6D6D6FD85072D63A3E0961CB3AC"
"354AD54E81A7A8D0,70,female,TN,TN,PP,1,0,others,""€ 1083,25"",28,0,23,C51B0545AFDE7C4A21C22C44062BABC2"
"35607261757FA685,70,male,TN,TN,PP,0,0,others,""€ 569,59"",15,0,122,C1C18E9D2AD2F7CAA35D82DF45B6E168"
"358FCD8D345415D5,70,male,TN,TN,PP,0,0,MARIE,""€ 50683,13"",17,0,113,FDF035F1CFFA3A99C3C5B1F4648EB1A9"
"358FDB46469ECA6E,70,female,TN,TN,PP,0,0,others,""€ 228,63"",33,1,10,713CC1745AD493E3246F68C542572FB4"
"35A29C91DB8410CD,70,male,TN,TN,PP,1,1,others,""€ 69791,44"",23,0,24,5EB017ECA92DE57F9295DC15CB1D6C3A"
"35AFDC7E2C6B5371,70,male,TN,TN,PP,0,1,others,""€ 2703,70"",35,1,1,548D4FB0739DA0341AD6AFE9BA66E952"
"35BBDF8D947B701B,70,male,TN,TN,PP,0,1,others,""€ 25111,57"",15,1,71,C5DD87C06431C6034133D6B1C7F5A58A"
"35C509602C36D480,70,female,TN,TN,PP,0,0,others,""€ 5430,73"",23,0,77,5FA7D8257F7CFA86B54C496022A638BA"
"35D1CFADE23D0B7D,70,male,TN,TN,PP,1,0,others,""€ 145,61"",41,0,107,ED4619742EB5E570E5553AF72E38A321"
"35FD11E6000BC586,70,female,TN,TN,PP,1,0,others,""€ 7993,17"",10,1,223,2F63DB78DC92FDC85B25BCB8DD96E2DD"
"36122392CE17A248,70,female,TN,TN,PP,0,0,others,""€ 43,31"",37,0,66,9D94F10DC8EBC2ECD90BFA8136FE0A26"
"362B82663468CD31,70,female,TN,TN,PP,0,1,others,""€ 363,89"",14,0,12,1683ADCE540691BDC683672F50EFB480"
"36C1E06388100E99,70,male,TN,TN,PP,0,0,others,""€ 532,96"",10,0,60,945C211EE3A21723E2B4E5E313F3E952"
"36EC1DD1F4099E36,70,female,TN,TN,PP,0,0,MARIE,""€ 4079,84"",10,1,121,F9063A35E86CD01FB09AAD7666A2EDEB"
"3737D59127FA1B14,70,male,TN,TN,PP,0,1,MARIE,""€ 16,39"",27,1,23,DB03E54D3555777C3D6A029310F1339B"
"37711B18EFE5615A,70,male,TN,TN,PP,0,1,others,""€ 15,02"",11,1,108,BD9070EA0AE8F5A4F15B170B8C839918"
"377410B5A5533415,70,male,TN,TN,PP,1,1,others,""€ 445,00"",21,0,31,A72DEEFA6EDB2BC3084DD984FB1A4C10"
"3784FCB321A5987E,70,female,TN,TN,PP,0,0,others,""€ 0,00"",10,0,19,7F344EFAC0429E492BBF10EB3FE2F0CE"
"37A512D5CF3965D5,70,female,TN,TN,PP,1,0,others,""€ 600,73"",10,1,33,0BB62BA3B383E00CB89039BE58F83185"
"37A7FC21B8860CB7,70,female,TN,TN,PP,0,1,others,""€ 8,42"",15,1,43,967742749F13373A6F72C9E47A504A64"
"37AB58FD09E58FFB,70,male,TN,TN,PP,1,0,others,""€ 245,63"",20,1,299,B92593046F4D892D26DD705DFBAD04C6"
"37DA80F660571884,70,male,TN,TN,PP,1,0,others,""€ 11,49"",21,0,72,D5F90C4F4F4ED6C5E87C4AFEFE14F12E"
"37DD4B5AC343660E,70,male,TN,TN,PP,0,0,others,""€ 11,16"",13,0,37,04AD81D54EF82AFAC465C56B1F30D207"
"37FDDBA3083584A4,70,female,TN,TN,PP,1,1,others,""€ 6509,29"",40,0,61,62F14CB77895A050B01A4366FAD80E6D"
"3857F9B66E15374F,70,male,TN,TN,PP,1,0,others,""€ 10,29"",18,1,13,AF7BE3C119BEE269052AE7C68BD22D02"
"386545A26264EF3A,70,female,TN,TN,PP,0,1,MARIE,""-€ 182,49"",8,0,20,FAFCE0F1CAB92CD16C68935F515C82FC"
"38A8C69FE2B1BBE2,70,female,TN,TN,PP,0,1,MARIE,""€ 1540,98"",14,0,24,02D99E82CFE5EF54366476D3C197BF44"
"38DDA6840DFBF0F8,70,female,TN,TN,PP,1,0,others,""€ 788,78"",15,0,112,437E72DDEC724DE3D37D6851629A2B82"
"38F08F23B887320C,70,male,TN,TN,PP,1,1,others,""€ 96,68"",12,1,114,3EE2EF109304A1D2C6F8A995CABF7A7A"
"3922064B2A755F61,70,male,TN,TN,PP,1,0,others,""€ 1196,57"",30,1,50,436EBDA6E1358DF5D8D0FB4B458F79A2"
"39E3685E2351F001,70,male,TN,TN,PP,0,0,others,""€ 233,08"",18,1,63,F472A24F7D74E560CF67F2790EBFC172"
"3A27FB902DDD6ACC,70,male,FR,FR,PP,1,0,others,""€ 469,62"",18,1,30,D0A3D92ED8C10652F08DAAD01D840745"
"3A4710382E2A5F4D,70,male,TN,TN,PP,0,0,others,""€ 13472,77"",14,0,127,C4C5D8BCAAAC51EFCBC61C3D7918DC07"
"3A5640AF48773CDA,70,male,TN,TN,PP,0,1,others,""€ 165,89"",39,0,80,2FEECAA944C28F9420ED8CCFE9ADBEF1"
"3A7427BC4AB140BE,70,female,TN,TN,PP,1,1,others,""€ 179,15"",38,0,68,F86C634CFE8D447A259A3BBF86A18BB5"
"3BB65F501F884866,70,male,TN,TN,PP,0,0,others,""€ 1776,37"",18,1,14,9FC8B2F22C4EB883432ECA8F1F7C984B"
"3BF6ABF688B75D2D,70,male,TN,TN,PP,0,1,others,""€ 8702,01"",11,0,209,1E2A4CA4997B87040845AF18FD834512"
"3C39D79BAC3B5BC1,70,male,TN,TN,PP,1,1,others,""€ 908,11"",35,1,40,C9C60949C40D3B0AE14B11FCA81693B2"
"3C3D835436D665D8,70,female,TN,TN,PP,1,1,others,""€ 516,14"",24,0,21,EC12D4EEA0FD6E5F06249816692A1182"
"3C46BDC2A40516AC,70,male,TN,TN,PP,0,1,others,""€ 19952,62"",25,0,78,33A6B9097A34A957085543F844A0B2A7"
"3C71363ED3CA000A,70,male,TN,TN,PP,0,0,others,""€ 38,43"",30,1,108,13F572853E53C5422E37879C2D6B32CE"
"3C88297FB9896861,70,male,TN,FR,PP,0,1,others,""€ 279,15"",34,1,80,82A0DFABC3A2053651247B6B215ACD52"
"3CC5DB930CCE56BF,70,male,TN,TN,PP,0,0,MARIE,""€ 372,25"",34,1,42,E8A61BE5587FF51E574499A2F96095CF"
"3D3F555BC297E2F3,70,male,TN,TN,PP,0,0,others,""€ 49364,85"",26,1,52,936A5E8367C3BE149BEB5FD3C19AEE17"
"3D59338951447FF0,70,female,TN,TN,PP,1,1,others,""€ 846,47"",27,0,76,1FA273092746DDE71D48D00418D530B1"
"3D83B06472E36CB3,70,female,TN,TN,PP,0,1,MARIE,""€ 16291,18"",22,1,9,E2895FCA6E5A4D8A73D5E73D472733A0"
"3DDCDC027147F96F,70,male,TN,TN,PP,0,1,others,""€ 604,59"",12,1,1,AC0E0A12C3F7410B9B1133B9C865835D"
"3E2BEA951239831B,70,male,TN,TN,PP,1,1,MARIE,""€ 78,76"",23,0,13,02F2874CCCE33635F5B2054201CF7B6A"
"3E70C1A04F659FD7,70,male,TN,TN,PP,0,0,MARIE,""€ 17829,09"",43,0,40,F30609882D6CA6F0C595C8ECF5983060"
"3ECB4CA2EE1F0B69,70,female,TN,TN,PP,1,0,MARIE,""€ 4028,98"",9,0,31,15A6D1F9B68C7F0E1A7EDDC9ED91904F"
"3EE2F2FA796D2A39,70,male,TN,TN,PP,0,1,others,""€ 1287,75"",10,0,50,FD01191B827078C0C7257784442A3536"
"3F23C4857616119B,70,female,TN,TN,PP,1,1,MARIE,""€ 10,33"",15,0,11,A6B82EC878EA473D7A6CDE71B4C34B90"
"3F267C5B932EE84E,70,male,TN,TN,PP,0,0,others,""€ 21,18"",19,0,299,027927C1B29D6DFD5E15AB95056ABDB2"
"3F26C58C61290909,70,female,TN,TN,PP,0,0,others,""€ 62,48"",15,0,40,F31566C86E5A7C1F7C442BF5FEDD2950"
"3F4670AE32C935C0,70,male,RU,TN,PP,0,0,others,""€ 41101,52"",18,1,47,BCDDB999A593024775F5BE9FD6E3D7F2"
"3F6ED5B00C3F70D3,70,male,TN,TN,PP,0,0,others,""€ 23,91"",11,1,18,A347CC3FBAE7314912734E2FD16B5A2A"
"3F77C153E63DE025,70,female,TN,TN,PP,1,1,others,""€ 332,02"",17,1,6,51EA72A1BEA7DC8208A6E943C7EED030"
"3FB0B547813D9A62,70,male,BE,BE,PP,1,0,others,""€ 230220,27"",14,1,52,414A35072C1B49E862506E01C75B675F"
"3FB9519E778B5A0D,70,female,TN,TN,PP,0,1,others,""€ 3096,21"",36,1,80,DE9440F39304EC2485A14DCAD039A1A0"
"3FB97C15595AFF47,70,male,TN,TN,PP,1,1,others,""€ 12236,11"",30,0,66,9AA6D4CCE358C6A6B4DD5514EAF70236"
"3FBA92570723CEA4,70,female,TN,TN,PP,1,0,others,""€ 2486,84"",10,1,23,6C8E2EFC07AE6F18E361EF2EBBD58188"
"3FCED7B9A45A36BC,70,female,TN,TN,PP,0,1,MARIE,""€ 123,63"",10,1,8,4FB759CD384F93238041BBDC8E6BF605"
"3FF103CCDF50B39E,70,male,TN,TN,PP,1,0,others,""€ 3682,04"",34,1,108,AC1B5F56C199E7F21861A36BDF529910"
"40156B7F1E8F750A,70,male,TN,TN,PP,0,0,others,""€ 1233,58"",42,0,78,719A4217405F4E8D90A365E5BC48B383"
"40486E84E467D2AB,70,male,TN,TN,PP,1,1,MARIE,""€ 343,52"",38,0,299,BF605A31CD7382EF90EBECE82114DA59"
"40638B8312E27A40,70,female,TN,TN,PP,0,1,others,""€ 43104,24"",20,1,45,0E4E61F9EFEC89795F9FF6DF73279CD6"
"40798369216D056C,70,male,TN,TN,PP,0,1,others,""€ 10,69"",36,0,21,CD7215712070B364D0B6F8099B7ECDA7"
"407BFD4C680AF994,70,male,TN,TN,PP,0,1,others,""€ 6,53"",28,1,10,8053FE5E72596B9BBF158EC44723FCC8"
"40902A19E816F44D,70,female,TN,TN,PP,1,0,others,""€ 500,00"",35,0,17,4F8D72318373363ADA9D7EB614F0265D"
"409F3FEAE7760E6C,70,female,TN,TN,PP,0,0,others,""€ 13881,26"",32,1,42,DFD5AFC617E66A51143D09BDF320A90F"
"40A65A70C1E84277,70,male,TN,TN,PP,1,1,others,""€ 16,25"",25,1,79,B78076B6B79939089972CF9438A60BC1"
"40DD3A67E9E172E7,70,female,TN,TN,PP,1,1,MARIE,""€ 541,98"",23,0,21,985893364A425AED8DAF83D2D934D7EF"
"41165DDAE69A6E7B,70,female,TN,TN,PP,0,0,others,""€ 1422,36"",22,1,48,572EDA0526DF183CBA5955A4F6F6866C"
"41182461DE2C1DDA,70,female,TN,TN,PP,1,0,MARIE,""€ 230,88"",22,0,53,78B041B1A422B184031CC61E15872338"
"4129D359C9F183D1,70,female,TN,TN,PP,1,0,others,""€ 16891,93"",12,1,136,69763610D4E413EB9D9552EE3AA00670"
"4143F0F1F7300B06,70,female,LY,TN,PP,0,1,others,""€ 500,17"",22,1,42,164ABB827265CEA0B32D0AFCC7AB7DE7"
"417A55811DA7D2AB,70,female,TN,TN,PP,0,1,others,""€ 3974,13"",10,1,233,736A31FA6A66925FBEB81BF936288DA2"
"41BA0293FC1589E8,70,male,TN,TN,PP,0,0,others,""€ 6209,42"",12,1,66,64873937ED9F2E6D137FD40C88428AE0"
"41C0299020E624D1,70,male,TN,TN,PP,0,0,others,""€ 23,30"",24,1,12,E6C09B04E821CC1DD173B306297C908C"
"41CEEA580C3E8D7D,70,female,TN,TN,PP,0,1,MARIE,""€ 1472,00"",10,0,66,E30FFF31A0A4E80ABCCE4F06F395C7B7"
"41D5D43C7FD2E5E5,70,female,TN,TN,PP,1,0,others,""€ 256,80"",28,0,71,CFBA85F0375DE72118B412DD32778D28"
"41DAAD6C7FF5D17C,70,female,TN,TN,PP,1,0,MARIE,""€ 803,44"",30,1,17,010771AEA09CAA8622E34283DE3AABE4"
"41E4C353634BB450,70,female,TN,TN,PP,0,0,others,""€ 152,75"",42,1,20,EA19878D9FB20CB0404D64ADD0428AC4"
"42680AFDCD7338CB,70,female,MR,MR,PP,0,1,others,""€ 2,12"",34,1,71,F7378298B3EA0CF0C7B9E4349937BEBD"
"426CA78C790B03F8,70,male,TN,TN,PP,0,1,others,""-€ 276,06"",11,1,25,0ED8412F6D7402AAFAEF26D9578CCC25"
"426CDDABE83F5013,70,male,TN,TN,PP,0,0,others,""€ 12,00"",8,0,77,AA8D3D1A05D2878ECE5BEEF480AA463F"
"42AD7E1F2A60FBBD,70,female,TN,SA,PP,1,0,others,""€ 1400,36"",30,0,71,2549B5B7EC79BF3776FC31D0EDB9096C"
"42C1B9AAC3F2337F,70,female,TN,TN,PP,0,0,MARIE,""€ 203430,77"",15,0,67,012F77342B7C08BDD61070C070BD9839"
"42C7A911C4378B91,70,female,TN,TN,PP,1,1,others,""€ 1509,41"",23,1,10,CC9387183B2A3758361C074A02EDF381"
"42D0C4D720917A44,70,female,TN,TN,PP,0,1,others,""€ 24,80"",14,1,37,95A4E7000A1035771ED655DDE31C258D"
"42E5242F503EE66F,70,male,TN,TN,PP,0,0,MARIE,""-€ 224,00"",8,1,40,3544D661E91947A18C251354053B6C65"
"431BE1C3EBE9F0D0,70,female,TN,TN,PP,0,0,MARIE,""€ 6469,40"",20,0,42,3902030D5274BBA1E5AFDFF35FD182B5"
"43219B86A4DA3AEB,70,male,TN,TN,PP,0,0,others,""€ 27,72"",10,0,30,3DADEAE4BDDF33C8C0F802EDA494FA6D"
"4326CADDB021ECC1,70,female,TN,TN,PP,0,1,others,""€ 15158,78"",11,1,201,A6D4058F33B023900FD33A293CD632D6"
"4340686E48AE2EBB,70,male,TN,TN,PP,0,0,others,""€ 1133,76"",40,1,67,35ACF8D5548ABC8695221AFB94CFB457"
"43593159ECAAA424,70,male,TN,TN,PP,1,1,others,""€ 8837,27"",34,1,77,08B15E0BDAB8E26144D5541819214CF8"
"4386D10312135F23,70,male,TN,TN,PP,0,1,others,""€ 139,91"",11,1,21,DF702B4DE23AC798C76984C9D8CEB783"
"43A59576A328AF77,70,male,TN,TN,PP,0,0,others,""€ 5752,94"",11,1,16,42F38821DE3EAFA0256F1B11730A6CF1"
"441AAAF7B757B5D7,70,female,TN,TN,PP,0,1,MARIE,""€ 963,46"",21,1,61,509E8EB64DB64C7818C119223C41141B"
"441F862EE78C9340,70,female,TN,TN,PP,1,1,others,""€ 1264,95"",14,0,37,0A5B5B78B2CD7FAD35CC5DA0D846E498"
"4443AA55A0214F79,70,female,TN,TN,PP,1,0,others,""€ 1088,15"",16,0,109,DB8F12CE5E52DA76B4459E2A296BE95A"
"4490F1AFD67E416E,70,male,TN,TN,PP,1,0,MARIE,""€ 703,41"",28,0,47,A88C5FF374DCEDB69DB390E25490B63B"
"44E5B32F16CFBFD5,70,female,TN,TN,PP,1,1,MARIE,""€ 325,56"",12,1,139,BE89ABB31AD60A6AAD7DCB1D4F06A231"
"44E93EE7E8701088,70,female,TN,TN,PP,0,0,others,""€ 4264,07"",10,0,5,84EFCE699258055D19731E7F583ADA3A"
"44F89AE722830FED,70,female,TN,TN,PP,0,1,MARIE,""-€ 150,42"",23,0,68,A091EFC7DAA4254D6C6F2089BB52946F"
"4511A23F4D78624C,70,female,TN,TN,PP,1,1,others,""€ 4739,73"",27,1,29,DE55B298E9A7E3C4677F4663DCAA959E"
"451924BC56D1C0AB,70,female,TN,TN,PP,1,0,others,""€ 726,69"",13,1,25,1113244DACEA709C289AFA98DB8DF114"
"45487B32665AB9A0,70,female,TN,TN,PP,1,1,others,""€ 195,04"",19,1,20,E028A5AC62E15FE89CB4CA83928C5D90"
"456E23F4C8D9A905,70,female,TN,TN,PP,0,1,others,""€ 273,44"",32,1,40,C03EFCBAA77A5ED74C12CE647474EA74"
"457AA2DA46C6F366,70,male,TN,TN,PP,0,0,MARIE,""-€ 702,24"",22,1,40,9B3147B03FF3CD623858697613CF5843"
"459027FE049A9936,70,female,TN,TN,PP,0,0,others,""€ 2390,43"",26,1,37,CE4A29753ADFCBEDCDD490A824DF5725"
"45CE60C2DE09BA3F,70,male,TN,TN,PP,1,0,others,""€ 45,65"",27,0,42,93F625214C2FAC60D2B902681EA8E7AF"
"45E7539A3BE83469,70,male,TN,TN,PP,0,0,others,""€ 22243,36"",33,0,47,149F173BF2F636A68A161B2AE023C756"
"46001BA00135870B,70,female,TN,TN,PP,0,1,MARIE,""€ 182,46"",34,0,23,169353268DE19405FD315040F6997647"
"46161879294DAA41,70,male,TN,TN,PP,0,1,others,""€ 5075,82"",8,0,231,637F78A7B553968AF4A6539698C9BFBF"
"46203A254DB4A2A3,70,male,TN,TN,PP,0,0,others,""-€ 263,37"",17,1,13,C06C28976BFE2318A386C1E544AD5A13"
"4635F31467E4D6DB,70,male,TN,TN,PP,1,1,others,""€ 6751,35"",23,0,24,1CA5A005485FFA3503FE89638F0C81F7"
"467E0FE4D32318B6,70,female,TN,TN,PP,0,1,others,""€ 1486,05"",10,1,41,30A57DB6DB1626893EFFA8AE34B581CC"
"46864D49886068C0,70,male,MR,MR,PP,0,0,others,""€ 810,60"",23,0,59,ABA7ABEB84028CBA8F4D334FA99A877C"
"46CF3D101C323950,70,male,TN,TN,PP,1,0,MARIE,""€ 69,99"",33,1,61,ABF035E4E3BA733E2B7925C4FD4B6898"
"46DA5D4AD647A1E7,70,female,LY,LY,PP,0,0,others,""€ 2644,11"",33,1,71,E7B9AA538B0355B4F8FDAC85B9CDBB31"
"46DC31788D8A2277,70,male,TN,TN,PP,1,0,others,""€ 2797,76"",30,1,20,9B4367C97F18C1BB5F883FBCB545E6FF"
"46FE3A62B4441182,70,female,TN,TN,PP,1,1,others,""€ 26,11"",21,0,1,D41CC057FEA3C91D6C6F6DCE37A9EE6C"
"470BD72C816AF9BD,70,female,TN,TN,PP,0,1,others,""€ 15,45"",39,1,61,5E46C9E914E6E85607BF4F6C8E6C95C2"
"4725CA4F1EE40E37,70,male,TN,TN,PP,1,0,others,""€ 409,51"",27,0,37,4A14C472E4162FA9566E7F6AD2C93DAC"
"472DAA03745189C5,70,male,TN,TN,PP,1,0,others,""€ 20,76"",21,0,10,DF45662BF227157C4653BE74F6A3E3F8"
"475D39E69915FCE0,70,female,TN,TN,PP,0,0,others,""€ 26,45"",13,0,23,C3DC6C4245F98AB6290265245B8993B2"
"4776E3A52669927F,70,male,TN,TN,PP,1,1,MARIE,""€ 363,37"",18,1,116,3E7F176420908CC8A456798552C3CBCD"
"47A1B6A8C097DDF5,70,male,TN,TN,PP,0,1,others,""€ 65,82"",22,1,71,D3DFB802F89522F885769A38F75D17FD"
"47D223E5C987ED84,70,female,TN,TN,PP,0,1,others,""€ 32179,84"",31,0,21,4B759BD8AB9B0FE55D97729C1B5BA3D2"
"4807618B879DE725,70,female,TN,TN,PP,0,0,others,""€ 345,37"",40,1,61,C1B0D43D62FEBE1310B798261146F739"
"483F425AD2FF1519,70,male,TN,TN,PP,0,0,MARIE,""€ 712,43"",11,1,223,33B80F7D0D1214B9DA8E36EF0D324E29"
"484458F0056CEDD3,70,female,FR,TN,PP,0,0,others,""€ 5577,16"",25,1,27,7B4F46167FCB20BD8B8884B68F8DBCD1"
"4857BC2F3DF1F058,70,female,TN,TN,PP,0,0,MARIE,""€ 10,88"",8,0,107,F6908413D689E9104205CC3098C2E6EA"
"4860C8F2C242E9E2,70,female,IT,TN,PP,0,1,MARIE,""€ 105,69"",12,1,33,D8B7B590D8BC9AE2905854DAAE5547CD"
"48B91F8424C417FB,70,male,TN,TN,PP,1,1,others,""€ 22,86"",30,1,54,4A5948253CBC8071CA4996943D2E0A00"
"48CD2F00E464745B,70,male,TN,TN,PP,1,1,others,""€ 850,34"",11,1,20,C3DF63388980936AEECAC41E9874B44C"
"49170043668EC5C9,70,female,TN,TN,PP,1,1,others,""€ 422,82"",10,0,35,B9B8CCC77F5A33F5FADBA2A6030D2B71"
"49233F241A58E315,70,female,TN,TN,PP,1,1,others,""€ 1906,67"",10,0,74,7920AF0CD3D56C59AB6DBC926A780954"
"49269C6F434CFDBB,70,female,TN,TN,PP,1,1,MARIE,""€ 3410,44"",30,1,53,15AF97C4FB98B981DEED8C8221BDB9B0"
"497C42CC236174C3,70,female,TN,TN,PP,0,1,MARIE,""-€ 359,63"",24,1,21,9C6055FFCDBBC6C886795E58F3FE3079"
"497C4A51F3E78E43,70,female,TN,TN,PP,0,1,others,""€ 17143,04"",29,0,64,FA51FCA05E46DC3F347D51E3DC7C8364"
"49DAFC3DE29F21E9,70,female,TN,TN,PP,0,1,others,""€ 85038,67"",29,1,6,29090A0AB735C09BD35AE584E25EF3B4"
"4A0E8B7EC917063D,70,male,TN,TN,PP,1,1,others,""€ 33,24"",28,0,10,101A746E2951A44316F7B17B30BCDBEA"
"4A2EC37B5C68570E,70,female,TN,TN,PP,1,1,MARIE,""€ 2484,90"",29,1,50,F6613615759A930E6D3C2F2F25A69B6B"
"4A9B313DCB0C1E9A,70,male,TN,TN,PP,0,1,MARIE,""€ 44802,65"",20,0,42,70D2A26A97DFC09FFD89DC84CF49CB4B"
"4AB8784F0B6EB28C,70,female,TN,TN,PP,1,1,others,""€ 38,61"",38,0,21,EF191212E23D1DBADF0D64A881E7D351"
"4AEA7AE0D71A484C,70,female,TN,TN,PP,1,0,others,""€ 13,09"",29,0,61,201E2C7B5B19D68A5FA011B5106C4022"
"4B0796FD26441D42,70,female,TN,TN,PP,1,0,others,""€ 472,35"",29,1,33,10E200FBAF116C3802B3828EFE444480"
"4B1AE03CFAF6F5E7,70,female,TN,TN,PP,0,1,others,""€ 13512,74"",16,1,5,CC1D853F84EBD89467CCF0B9E73A2656"
"4B251E43A4837EF0,70,male,TN,TN,PP,0,1,others,""€ 10823,74"",23,1,43,664F96E15F4ACD1097B60BACAB5423CD"
"4B68FF0F1E560C40,70,male,TN,TN,PP,0,1,MARIE,""€ 5854,67"",31,1,45,F4A1AFA437FEB62DAEBD5E2418581E6B"
"4B803598BFFDB1DE,70,male,TN,TN,PP,1,0,others,""€ 175,73"",27,0,35,42E8000C8E1CF2CA23FB585275701561"
"4BDB233E5C368338,70,male,TN,TN,PP,0,0,MARIE,""€ 10,33"",11,0,46,A2EF1D754C3A49B76B03168D8256D6C5"
"4BE0104EE6B7D03B,70,male,TN,TN,PP,0,1,others,""€ 1187,03"",20,0,32,1AD524A8E2202CDC9AD9A75054321518"
"4C4DAFB3D995D2FD,70,female,TN,TN,PP,1,0,others,""€ 1010,34"",32,1,66,BDDE964D8919E60BBA50C6FA26D2BE36"
"4C7A7E7E53706164,70,male,FR,FR,PP,1,1,MARIE,""€ 2133,31"",9,0,19,E1AA14C751FD8EC5271A88C755C1DE41"
"4D18493B9D14D8CC,70,female,TN,TN,PP,1,1,others,""€ 12,46"",10,0,54,9EE86DB65A1D5063AB9145B11CE79FC8"
"4D4D7776A40C77F9,70,female,TN,TN,PP,0,0,others,""€ 43,50"",13,0,76,A77EB5BB9864DAEC8653F4A3CC39FF08"
"4D4F64F808EF01A4,70,male,TN,FR,PP,0,1,MARIE,""€ 12,49"",29,0,25,10707E59B50B2D6A6712804FB7A9644E"
"4DC55BFBFDE62C1C,70,female,TN,TN,PP,0,1,others,""€ 8,97"",17,1,113,ECC1731A8E178AE5EFE0EB2565DE3B38"
"4E10E3DCCF2AB951,70,male,TN,TN,PP,1,1,others,""€ 72,06"",13,0,20,0142C4DDE8C34DE3D4E60ABADE255A49"
"4E2CE9CE7EDFD1F4,70,female,TN,TN,PP,1,0,others,""€ 627,46"",19,0,15,A90FC570042E3A7C4E96D93262D1ED8F"
"4E744EDEB7E1240A,70,male,TN,TN,PP,1,0,others,""€ 697,40"",17,1,21,B6905E88216D446D519400DF471EEF22"
"4E78B5E5A2F0D67B,70,male,TN,TN,PP,0,1,others,""€ 2006,00"",34,0,108,2EE654678292090E7B1B38B284F14003"
"4E949F908878EF4F,70,male,TN,TN,PP,0,1,others,""€ 11,98"",18,0,75,C82C714C47097D423F0323CA484C7F72"
"4EEE4847249C1D48,70,male,TN,TN,PP,0,0,MARIE,""€ 2763,01"",31,0,48,530C5654A16A631C6601390E3DE85F80"
"4F7246DC7DE22492,70,male,TN,TN,PP,1,0,MARIE,""€ 30,02"",28,0,40,EA3F662DD63E17BB98D35358DC93CCC0"
